,timestamps,dc_power,capacity_factor
2024-03-23 03:00:00,2017-03-24 03:00:00+00:00,0.0,0.0
2024-03-23 04:00:00,2017-03-24 04:00:00+00:00,0.0,0.0
2024-03-23 05:00:00,2017-03-24 05:00:00+00:00,0.0,0.0
2024-03-23 06:00:00,2017-03-24 06:00:00+00:00,26.587,0.121
2024-03-23 07:00:00,2017-03-24 07:00:00+00:00,20.604,0.094
2024-03-23 08:00:00,2017-03-24 08:00:00+00:00,45.068,0.205
2024-03-23 09:00:00,2017-03-24 09:00:00+00:00,19.867,0.09
2024-03-23 10:00:00,2017-03-24 10:00:00+00:00,27.058,0.123
2024-03-23 11:00:00,2017-03-24 11:00:00+00:00,39.61,0.18
2024-03-23 12:00:00,2017-03-24 12:00:00+00:00,49.646,0.226
2024-03-23 13:00:00,2017-03-24 13:00:00+00:00,49.284,0.224
2024-03-23 14:00:00,2017-03-24 14:00:00+00:00,36.186,0.165
2024-03-23 15:00:00,2017-03-24 15:00:00+00:00,29.003,0.132
2024-03-23 16:00:00,2017-03-24 16:00:00+00:00,13.059,0.059
2024-03-23 17:00:00,2017-03-24 17:00:00+00:00,0.0,0.0
2024-03-23 18:00:00,2017-03-24 18:00:00+00:00,0.0,0.0
2024-03-23 19:00:00,2017-03-24 19:00:00+00:00,0.0,0.0
2024-03-23 20:00:00,2017-03-24 20:00:00+00:00,0.0,0.0
2024-03-23 21:00:00,2017-03-24 21:00:00+00:00,0.0,0.0
2024-03-23 22:00:00,2017-03-24 22:00:00+00:00,0.0,0.0
2024-03-23 23:00:00,2017-03-24 23:00:00+00:00,0.0,0.0
2024-03-24 00:00:00,2017-03-25 00:00:00+00:00,0.0,0.0
2024-03-24 01:00:00,2017-03-25 01:00:00+00:00,0.0,0.0
2024-03-24 02:00:00,2017-03-25 02:00:00+00:00,0.0,0.0
2024-03-24 03:00:00,2017-03-25 03:00:00+00:00,0.0,0.0
2024-03-24 04:00:00,2017-03-25 04:00:00+00:00,0.0,0.0
2024-03-24 05:00:00,2017-03-25 05:00:00+00:00,0.0,0.0
2024-03-24 06:00:00,2017-03-25 06:00:00+00:00,10.527,0.048
2024-03-24 07:00:00,2017-03-25 07:00:00+00:00,146.569,0.667
2024-03-24 08:00:00,2017-03-25 08:00:00+00:00,165.12,0.752
2024-03-24 09:00:00,2017-03-25 09:00:00+00:00,99.837,0.455
2024-03-24 10:00:00,2017-03-25 10:00:00+00:00,11.753,0.054
2024-03-24 11:00:00,2017-03-25 11:00:00+00:00,62.727,0.286
2024-03-24 12:00:00,2017-03-25 12:00:00+00:00,49.373,0.225
2024-03-24 13:00:00,2017-03-25 13:00:00+00:00,19.124,0.087
2024-03-24 14:00:00,2017-03-25 14:00:00+00:00,41.267,0.188
2024-03-24 15:00:00,2017-03-25 15:00:00+00:00,26.138,0.119
2024-03-24 16:00:00,2017-03-25 16:00:00+00:00,11.789,0.054
2024-03-24 17:00:00,2017-03-25 17:00:00+00:00,0.0,0.0
2024-03-24 18:00:00,2017-03-25 18:00:00+00:00,0.0,0.0
2024-03-24 19:00:00,2017-03-25 19:00:00+00:00,0.0,0.0
2024-03-24 20:00:00,2017-03-25 20:00:00+00:00,0.0,0.0
2024-03-24 21:00:00,2017-03-25 21:00:00+00:00,0.0,0.0
2024-03-24 22:00:00,2017-03-25 22:00:00+00:00,0.0,0.0
2024-03-24 23:00:00,2017-03-25 23:00:00+00:00,0.0,0.0
2024-03-25 00:00:00,2017-03-26 00:00:00+00:00,0.0,0.0
2024-03-25 01:00:00,2017-03-26 01:00:00+00:00,0.0,0.0
2024-03-25 02:00:00,2017-03-26 02:00:00+00:00,0.0,0.0
2024-03-25 03:00:00,2017-03-26 03:00:00+00:00,0.0,0.0
2024-03-25 04:00:00,2017-03-26 04:00:00+00:00,0.0,0.0
2024-03-25 05:00:00,2017-03-26 05:00:00+00:00,0.0,0.0
2024-03-25 06:00:00,2017-03-26 06:00:00+00:00,127.296,0.58
2024-03-25 07:00:00,2017-03-26 07:00:00+00:00,162.191,0.738
2024-03-25 08:00:00,2017-03-26 08:00:00+00:00,178.937,0.815
2024-03-25 09:00:00,2017-03-26 09:00:00+00:00,175.604,0.799
2024-03-25 10:00:00,2017-03-26 10:00:00+00:00,152.112,0.692
2024-03-25 11:00:00,2017-03-26 11:00:00+00:00,102.47,0.466
2024-03-25 12:00:00,2017-03-26 12:00:00+00:00,44.541,0.203
2024-03-25 13:00:00,2017-03-26 13:00:00+00:00,53.863,0.245
2024-03-25 14:00:00,2017-03-26 14:00:00+00:00,28.219,0.128
2024-03-25 15:00:00,2017-03-26 15:00:00+00:00,28.935,0.132
2024-03-25 16:00:00,2017-03-26 16:00:00+00:00,14.202,0.065
2024-03-25 17:00:00,2017-03-26 17:00:00+00:00,0.114,0.001
2024-03-25 18:00:00,2017-03-26 18:00:00+00:00,0.0,0.0
2024-03-25 19:00:00,2017-03-26 19:00:00+00:00,0.0,0.0
2024-03-25 20:00:00,2017-03-26 20:00:00+00:00,0.0,0.0
2024-03-25 21:00:00,2017-03-26 21:00:00+00:00,0.0,0.0
2024-03-25 22:00:00,2017-03-26 22:00:00+00:00,0.0,0.0
2024-03-25 23:00:00,2017-03-26 23:00:00+00:00,0.0,0.0
2024-03-26 00:00:00,2017-03-27 00:00:00+00:00,0.0,0.0
2024-03-26 01:00:00,2017-03-27 01:00:00+00:00,0.0,0.0
2024-03-26 02:00:00,2017-03-27 02:00:00+00:00,0.0,0.0
2024-03-26 03:00:00,2017-03-27 03:00:00+00:00,0.0,0.0
2024-03-26 04:00:00,2017-03-27 04:00:00+00:00,0.0,0.0
2024-03-26 05:00:00,2017-03-27 05:00:00+00:00,0.0,0.0
2024-03-26 06:00:00,2017-03-27 06:00:00+00:00,23.507,0.107
2024-03-26 07:00:00,2017-03-27 07:00:00+00:00,29.278,0.133
2024-03-26 08:00:00,2017-03-27 08:00:00+00:00,126.591,0.576
2024-03-26 09:00:00,2017-03-27 09:00:00+00:00,151.727,0.691
2024-03-26 10:00:00,2017-03-27 10:00:00+00:00,156.0,0.71
2024-03-26 11:00:00,2017-03-27 11:00:00+00:00,120.524,0.549
2024-03-26 12:00:00,2017-03-27 12:00:00+00:00,73.559,0.335
2024-03-26 13:00:00,2017-03-27 13:00:00+00:00,40.708,0.185
2024-03-26 14:00:00,2017-03-27 14:00:00+00:00,36.625,0.167
2024-03-26 15:00:00,2017-03-27 15:00:00+00:00,28.392,0.129
2024-03-26 16:00:00,2017-03-27 16:00:00+00:00,14.797,0.067
2024-03-26 17:00:00,2017-03-27 17:00:00+00:00,0.109,0.0
2024-03-26 18:00:00,2017-03-27 18:00:00+00:00,0.0,0.0
2024-03-26 19:00:00,2017-03-27 19:00:00+00:00,0.0,0.0
2024-03-26 20:00:00,2017-03-27 20:00:00+00:00,0.0,0.0
2024-03-26 21:00:00,2017-03-27 21:00:00+00:00,0.0,0.0
2024-03-26 22:00:00,2017-03-27 22:00:00+00:00,0.0,0.0
2024-03-26 23:00:00,2017-03-27 23:00:00+00:00,0.0,0.0
2024-03-27 00:00:00,2017-03-28 00:00:00+00:00,0.0,0.0
2024-03-27 01:00:00,2017-03-28 01:00:00+00:00,0.0,0.0
2024-03-27 02:00:00,2017-03-28 02:00:00+00:00,0.0,0.0
2024-03-27 03:00:00,2017-03-28 03:00:00+00:00,0.0,0.0
2024-03-27 04:00:00,2017-03-28 04:00:00+00:00,0.0,0.0
2024-03-27 05:00:00,2017-03-28 05:00:00+00:00,0.0,0.0
2024-03-27 06:00:00,2017-03-28 06:00:00+00:00,17.088,0.078
2024-03-27 07:00:00,2017-03-28 07:00:00+00:00,43.14,0.196
2024-03-27 08:00:00,2017-03-28 08:00:00+00:00,79.387,0.361
2024-03-27 09:00:00,2017-03-28 09:00:00+00:00,16.809,0.077
2024-03-27 10:00:00,2017-03-28 10:00:00+00:00,17.976,0.082
2024-03-27 11:00:00,2017-03-28 11:00:00+00:00,23.914,0.109
2024-03-27 12:00:00,2017-03-28 12:00:00+00:00,13.195,0.06
2024-03-27 13:00:00,2017-03-28 13:00:00+00:00,14.852,0.068
2024-03-27 14:00:00,2017-03-28 14:00:00+00:00,16.402,0.075
2024-03-27 15:00:00,2017-03-28 15:00:00+00:00,29.642,0.135
2024-03-27 16:00:00,2017-03-28 16:00:00+00:00,15.866,0.072
2024-03-27 17:00:00,2017-03-28 17:00:00+00:00,0.224,0.001
2024-03-27 18:00:00,2017-03-28 18:00:00+00:00,0.0,0.0
2024-03-27 19:00:00,2017-03-28 19:00:00+00:00,0.0,0.0
2024-03-27 20:00:00,2017-03-28 20:00:00+00:00,0.0,0.0
2024-03-27 21:00:00,2017-03-28 21:00:00+00:00,0.0,0.0
2024-03-27 22:00:00,2017-03-28 22:00:00+00:00,0.0,0.0
2024-03-27 23:00:00,2017-03-28 23:00:00+00:00,0.0,0.0
2024-03-28 00:00:00,2017-03-29 00:00:00+00:00,0.0,0.0
2024-03-28 01:00:00,2017-03-29 01:00:00+00:00,0.0,0.0
2024-03-28 02:00:00,2017-03-29 02:00:00+00:00,0.0,0.0
2024-03-28 03:00:00,2017-03-29 03:00:00+00:00,0.0,0.0
2024-03-28 04:00:00,2017-03-29 04:00:00+00:00,0.0,0.0
2024-03-28 05:00:00,2017-03-29 05:00:00+00:00,0.0,0.0
2024-03-28 06:00:00,2017-03-29 06:00:00+00:00,20.397,0.093
2024-03-28 07:00:00,2017-03-29 07:00:00+00:00,34.993,0.159
2024-03-28 08:00:00,2017-03-29 08:00:00+00:00,47.937,0.218
2024-03-28 09:00:00,2017-03-29 09:00:00+00:00,52.35,0.238
2024-03-28 10:00:00,2017-03-29 10:00:00+00:00,141.868,0.646
2024-03-28 11:00:00,2017-03-29 11:00:00+00:00,117.925,0.537
2024-03-28 12:00:00,2017-03-29 12:00:00+00:00,71.06,0.324
2024-03-28 13:00:00,2017-03-29 13:00:00+00:00,21.538,0.098
2024-03-28 14:00:00,2017-03-29 14:00:00+00:00,9.0,0.041
2024-03-28 15:00:00,2017-03-29 15:00:00+00:00,9.027,0.041
2024-03-28 16:00:00,2017-03-29 16:00:00+00:00,6.517,0.03
2024-03-28 17:00:00,2017-03-29 17:00:00+00:00,0.211,0.001
2024-03-28 18:00:00,2017-03-29 18:00:00+00:00,0.0,0.0
2024-03-28 19:00:00,2017-03-29 19:00:00+00:00,0.0,0.0
2024-03-28 20:00:00,2017-03-29 20:00:00+00:00,0.0,0.0
2024-03-28 21:00:00,2017-03-29 21:00:00+00:00,0.0,0.0
2024-03-28 22:00:00,2017-03-29 22:00:00+00:00,0.0,0.0
2024-03-28 23:00:00,2017-03-29 23:00:00+00:00,0.0,0.0
2024-03-29 00:00:00,2017-03-30 00:00:00+00:00,0.0,0.0
2024-03-29 01:00:00,2017-03-30 01:00:00+00:00,0.0,0.0
2024-03-29 02:00:00,2017-03-30 02:00:00+00:00,0.0,0.0
2024-03-29 03:00:00,2017-03-30 03:00:00+00:00,0.0,0.0
2024-03-29 04:00:00,2017-03-30 04:00:00+00:00,0.0,0.0
2024-03-29 05:00:00,2017-03-30 05:00:00+00:00,0.0,0.0
2024-03-29 06:00:00,2017-03-30 06:00:00+00:00,105.186,0.479
2024-03-29 07:00:00,2017-03-30 07:00:00+00:00,119.875,0.546
2024-03-29 08:00:00,2017-03-30 08:00:00+00:00,150.322,0.684
2024-03-29 09:00:00,2017-03-30 09:00:00+00:00,166.829,0.759
2024-03-29 10:00:00,2017-03-30 10:00:00+00:00,148.704,0.677
2024-03-29 11:00:00,2017-03-30 11:00:00+00:00,116.55,0.531
2024-03-29 12:00:00,2017-03-30 12:00:00+00:00,70.728,0.322
2024-03-29 13:00:00,2017-03-30 13:00:00+00:00,22.639,0.103
2024-03-29 14:00:00,2017-03-30 14:00:00+00:00,11.797,0.054
2024-03-29 15:00:00,2017-03-30 15:00:00+00:00,16.319,0.074
2024-03-29 16:00:00,2017-03-30 16:00:00+00:00,15.305,0.07
2024-03-29 17:00:00,2017-03-30 17:00:00+00:00,0.211,0.001
2024-03-29 18:00:00,2017-03-30 18:00:00+00:00,0.0,0.0
2024-03-29 19:00:00,2017-03-30 19:00:00+00:00,0.0,0.0
2024-03-29 20:00:00,2017-03-30 20:00:00+00:00,0.0,0.0
2024-03-29 21:00:00,2017-03-30 21:00:00+00:00,0.0,0.0
2024-03-29 22:00:00,2017-03-30 22:00:00+00:00,0.0,0.0
2024-03-29 23:00:00,2017-03-30 23:00:00+00:00,0.0,0.0
2024-03-30 00:00:00,2017-03-31 00:00:00+00:00,0.0,0.0
2024-03-30 01:00:00,2017-03-31 01:00:00+00:00,0.0,0.0
2024-03-30 02:00:00,2017-03-31 02:00:00+00:00,0.0,0.0
2024-03-30 03:00:00,2017-03-31 03:00:00+00:00,0.0,0.0
2024-03-30 04:00:00,2017-03-31 04:00:00+00:00,0.0,0.0
2024-03-30 05:00:00,2017-03-31 05:00:00+00:00,0.0,0.0
2024-03-30 06:00:00,2017-03-31 06:00:00+00:00,7.145,0.033
2024-03-30 07:00:00,2017-03-31 07:00:00+00:00,46.382,0.211
2024-03-30 08:00:00,2017-03-31 08:00:00+00:00,28.308,0.129
2024-03-30 09:00:00,2017-03-31 09:00:00+00:00,51.169,0.233
2024-03-30 10:00:00,2017-03-31 10:00:00+00:00,66.317,0.302
2024-03-30 11:00:00,2017-03-31 11:00:00+00:00,67.195,0.306
2024-03-30 12:00:00,2017-03-31 12:00:00+00:00,68.368,0.311
2024-03-30 13:00:00,2017-03-31 13:00:00+00:00,49.758,0.227
2024-03-30 14:00:00,2017-03-31 14:00:00+00:00,30.07,0.137
2024-03-30 15:00:00,2017-03-31 15:00:00+00:00,23.72,0.108
2024-03-30 16:00:00,2017-03-31 16:00:00+00:00,15.406,0.07
2024-03-30 17:00:00,2017-03-31 17:00:00+00:00,0.34,0.002
2024-03-30 18:00:00,2017-03-31 18:00:00+00:00,0.0,0.0
2024-03-30 19:00:00,2017-03-31 19:00:00+00:00,0.0,0.0
2024-03-30 20:00:00,2017-03-31 20:00:00+00:00,0.0,0.0
2024-03-30 21:00:00,2017-03-31 21:00:00+00:00,0.0,0.0
2024-03-30 22:00:00,2017-03-31 22:00:00+00:00,0.0,0.0
2024-03-30 23:00:00,2017-03-31 23:00:00+00:00,0.0,0.0
2024-03-31 00:00:00,2017-04-01 00:00:00+00:00,0.0,0.0
2024-03-31 01:00:00,2017-04-01 01:00:00+00:00,0.0,0.0
2024-03-31 02:00:00,2017-04-01 02:00:00+00:00,0.0,0.0
2024-03-31 03:00:00,2017-04-01 03:00:00+00:00,0.0,0.0
2024-03-31 04:00:00,2017-04-01 04:00:00+00:00,0.0,0.0
2024-03-31 05:00:00,2017-04-01 05:00:00+00:00,0.0,0.0
2024-03-31 06:00:00,2017-04-01 06:00:00+00:00,29.707,0.135
2024-03-31 07:00:00,2017-04-01 07:00:00+00:00,67.973,0.309
2024-03-31 08:00:00,2017-04-01 08:00:00+00:00,33.114,0.151
2024-03-31 09:00:00,2017-04-01 09:00:00+00:00,55.306,0.252
2024-03-31 10:00:00,2017-04-01 10:00:00+00:00,41.598,0.189
2024-03-31 11:00:00,2017-04-01 11:00:00+00:00,85.338,0.389
2024-03-31 12:00:00,2017-04-01 12:00:00+00:00,79.996,0.364
2024-03-31 13:00:00,2017-04-01 13:00:00+00:00,58.572,0.267
2024-03-31 14:00:00,2017-04-01 14:00:00+00:00,39.732,0.181
2024-03-31 15:00:00,2017-04-01 15:00:00+00:00,33.115,0.151
2024-03-31 16:00:00,2017-04-01 16:00:00+00:00,15.967,0.073
2024-03-31 17:00:00,2017-04-01 17:00:00+00:00,0.555,0.003
2024-03-31 18:00:00,2017-04-01 18:00:00+00:00,0.0,0.0
2024-03-31 19:00:00,2017-04-01 19:00:00+00:00,0.0,0.0
2024-03-31 20:00:00,2017-04-01 20:00:00+00:00,0.0,0.0
2024-03-31 21:00:00,2017-04-01 21:00:00+00:00,0.0,0.0
2024-03-31 22:00:00,2017-04-01 22:00:00+00:00,0.0,0.0
2024-03-31 23:00:00,2017-04-01 23:00:00+00:00,0.0,0.0
2024-04-01 00:00:00,2017-04-02 00:00:00+00:00,0.0,0.0
2024-04-01 01:00:00,2017-04-02 01:00:00+00:00,0.0,0.0
2024-04-01 02:00:00,2017-04-02 02:00:00+00:00,0.0,0.0
2024-04-01 03:00:00,2017-04-02 03:00:00+00:00,0.0,0.0
2024-04-01 04:00:00,2017-04-02 04:00:00+00:00,0.0,0.0
2024-04-01 05:00:00,2017-04-02 05:00:00+00:00,0.0,0.0
2024-04-01 06:00:00,2017-04-02 06:00:00+00:00,3.177,0.014
2024-04-01 07:00:00,2017-04-02 07:00:00+00:00,9.034,0.041
2024-04-01 08:00:00,2017-04-02 08:00:00+00:00,13.781,0.063
2024-04-01 09:00:00,2017-04-02 09:00:00+00:00,20.191,0.092
2024-04-01 10:00:00,2017-04-02 10:00:00+00:00,49.995,0.228
2024-04-01 11:00:00,2017-04-02 11:00:00+00:00,36.469,0.166
2024-04-01 12:00:00,2017-04-02 12:00:00+00:00,24.731,0.113
2024-04-01 13:00:00,2017-04-02 13:00:00+00:00,57.529,0.262
2024-04-01 14:00:00,2017-04-02 14:00:00+00:00,45.932,0.209
2024-04-01 15:00:00,2017-04-02 15:00:00+00:00,20.14,0.092
2024-04-01 16:00:00,2017-04-02 16:00:00+00:00,14.052,0.064
2024-04-01 17:00:00,2017-04-02 17:00:00+00:00,3.691,0.017
2024-04-01 18:00:00,2017-04-02 18:00:00+00:00,0.0,0.0
2024-04-01 19:00:00,2017-04-02 19:00:00+00:00,0.0,0.0
2024-04-01 20:00:00,2017-04-02 20:00:00+00:00,0.0,0.0
2024-04-01 21:00:00,2017-04-02 21:00:00+00:00,0.0,0.0
2024-04-01 22:00:00,2017-04-02 22:00:00+00:00,0.0,0.0
2024-04-01 23:00:00,2017-04-02 23:00:00+00:00,0.0,0.0
2024-04-02 00:00:00,2017-04-03 00:00:00+00:00,0.0,0.0
2024-04-02 01:00:00,2017-04-03 01:00:00+00:00,0.0,0.0
2024-04-02 02:00:00,2017-04-03 02:00:00+00:00,0.0,0.0
2024-04-02 03:00:00,2017-04-03 03:00:00+00:00,0.0,0.0
2024-04-02 04:00:00,2017-04-03 04:00:00+00:00,0.0,0.0
2024-04-02 05:00:00,2017-04-03 05:00:00+00:00,0.0,0.0
2024-04-02 06:00:00,2017-04-03 06:00:00+00:00,19.301,0.088
2024-04-02 07:00:00,2017-04-03 07:00:00+00:00,32.4,0.148
2024-04-02 08:00:00,2017-04-03 08:00:00+00:00,45.968,0.209
2024-04-02 09:00:00,2017-04-03 09:00:00+00:00,45.88,0.209
2024-04-02 10:00:00,2017-04-03 10:00:00+00:00,64.77,0.295
2024-04-02 11:00:00,2017-04-03 11:00:00+00:00,24.308,0.111
2024-04-02 12:00:00,2017-04-03 12:00:00+00:00,40.314,0.184
2024-04-02 13:00:00,2017-04-03 13:00:00+00:00,50.67,0.231
2024-04-02 14:00:00,2017-04-03 14:00:00+00:00,40.912,0.186
2024-04-02 15:00:00,2017-04-03 15:00:00+00:00,33.675,0.153
2024-04-02 16:00:00,2017-04-03 16:00:00+00:00,11.345,0.052
2024-04-02 17:00:00,2017-04-03 17:00:00+00:00,4.196,0.019
2024-04-02 18:00:00,2017-04-03 18:00:00+00:00,0.0,0.0
2024-04-02 19:00:00,2017-04-03 19:00:00+00:00,0.0,0.0
2024-04-02 20:00:00,2017-04-03 20:00:00+00:00,0.0,0.0
2024-04-02 21:00:00,2017-04-03 21:00:00+00:00,0.0,0.0
2024-04-02 22:00:00,2017-04-03 22:00:00+00:00,0.0,0.0
2024-04-02 23:00:00,2017-04-03 23:00:00+00:00,0.0,0.0
2024-04-03 00:00:00,2017-04-04 00:00:00+00:00,0.0,0.0
2024-04-03 01:00:00,2017-04-04 01:00:00+00:00,0.0,0.0
2024-04-03 02:00:00,2017-04-04 02:00:00+00:00,0.0,0.0
2024-04-03 03:00:00,2017-04-04 03:00:00+00:00,0.0,0.0
2024-04-03 04:00:00,2017-04-04 04:00:00+00:00,0.0,0.0
2024-04-03 05:00:00,2017-04-04 05:00:00+00:00,0.02,0.0
2024-04-03 06:00:00,2017-04-04 06:00:00+00:00,31.354,0.143
2024-04-03 07:00:00,2017-04-04 07:00:00+00:00,131.389,0.598
2024-04-03 08:00:00,2017-04-04 08:00:00+00:00,172.792,0.787
2024-04-03 09:00:00,2017-04-04 09:00:00+00:00,128.31,0.584
2024-04-03 10:00:00,2017-04-04 10:00:00+00:00,106.609,0.485
2024-04-03 11:00:00,2017-04-04 11:00:00+00:00,91.697,0.417
2024-04-03 12:00:00,2017-04-04 12:00:00+00:00,80.141,0.365
2024-04-03 13:00:00,2017-04-04 13:00:00+00:00,51.235,0.233
2024-04-03 14:00:00,2017-04-04 14:00:00+00:00,46.666,0.212
2024-04-03 15:00:00,2017-04-04 15:00:00+00:00,13.438,0.061
2024-04-03 16:00:00,2017-04-04 16:00:00+00:00,16.797,0.076
2024-04-03 17:00:00,2017-04-04 17:00:00+00:00,0.401,0.002
2024-04-03 18:00:00,2017-04-04 18:00:00+00:00,0.0,0.0
2024-04-03 19:00:00,2017-04-04 19:00:00+00:00,0.0,0.0
2024-04-03 20:00:00,2017-04-04 20:00:00+00:00,0.0,0.0
2024-04-03 21:00:00,2017-04-04 21:00:00+00:00,0.0,0.0
2024-04-03 22:00:00,2017-04-04 22:00:00+00:00,0.0,0.0
2024-04-03 23:00:00,2017-04-04 23:00:00+00:00,0.0,0.0
2024-04-04 00:00:00,2017-04-05 00:00:00+00:00,0.0,0.0
2024-04-04 01:00:00,2017-04-05 01:00:00+00:00,0.0,0.0
2024-04-04 02:00:00,2017-04-05 02:00:00+00:00,0.0,0.0
2024-04-04 03:00:00,2017-04-05 03:00:00+00:00,0.0,0.0
2024-04-04 04:00:00,2017-04-05 04:00:00+00:00,0.0,0.0
2024-04-04 05:00:00,2017-04-05 05:00:00+00:00,8.436,0.038
2024-04-04 06:00:00,2017-04-05 06:00:00+00:00,116.728,0.531
2024-04-04 07:00:00,2017-04-05 07:00:00+00:00,166.724,0.759
2024-04-04 08:00:00,2017-04-05 08:00:00+00:00,180.104,0.82
2024-04-04 09:00:00,2017-04-05 09:00:00+00:00,176.451,0.803
2024-04-04 10:00:00,2017-04-05 10:00:00+00:00,58.306,0.265
2024-04-04 11:00:00,2017-04-05 11:00:00+00:00,95.813,0.436
2024-04-04 12:00:00,2017-04-05 12:00:00+00:00,71.516,0.326
2024-04-04 13:00:00,2017-04-05 13:00:00+00:00,9.65,0.044
2024-04-04 14:00:00,2017-04-05 14:00:00+00:00,46.754,0.213
2024-04-04 15:00:00,2017-04-05 15:00:00+00:00,33.949,0.155
2024-04-04 16:00:00,2017-04-05 16:00:00+00:00,18.797,0.086
2024-04-04 17:00:00,2017-04-05 17:00:00+00:00,4.74,0.022
2024-04-04 18:00:00,2017-04-05 18:00:00+00:00,0.0,0.0
2024-04-04 19:00:00,2017-04-05 19:00:00+00:00,0.0,0.0
2024-04-04 20:00:00,2017-04-05 20:00:00+00:00,0.0,0.0
2024-04-04 21:00:00,2017-04-05 21:00:00+00:00,0.0,0.0
2024-04-04 22:00:00,2017-04-05 22:00:00+00:00,0.0,0.0
2024-04-04 23:00:00,2017-04-05 23:00:00+00:00,0.0,0.0
2024-04-05 00:00:00,2017-04-06 00:00:00+00:00,0.0,0.0
2024-04-05 01:00:00,2017-04-06 01:00:00+00:00,0.0,0.0
2024-04-05 02:00:00,2017-04-06 02:00:00+00:00,0.0,0.0
2024-04-05 03:00:00,2017-04-06 03:00:00+00:00,0.0,0.0
2024-04-05 04:00:00,2017-04-06 04:00:00+00:00,0.0,0.0
2024-04-05 05:00:00,2017-04-06 05:00:00+00:00,25.204,0.115
2024-04-05 06:00:00,2017-04-06 06:00:00+00:00,82.989,0.378
2024-04-05 07:00:00,2017-04-06 07:00:00+00:00,167.11,0.761
2024-04-05 08:00:00,2017-04-06 08:00:00+00:00,124.076,0.565
2024-04-05 09:00:00,2017-04-06 09:00:00+00:00,133.704,0.609
2024-04-05 10:00:00,2017-04-06 10:00:00+00:00,105.109,0.479
2024-04-05 11:00:00,2017-04-06 11:00:00+00:00,53.421,0.243
2024-04-05 12:00:00,2017-04-06 12:00:00+00:00,60.698,0.276
2024-04-05 13:00:00,2017-04-06 13:00:00+00:00,59.652,0.272
2024-04-05 14:00:00,2017-04-06 14:00:00+00:00,44.121,0.201
2024-04-05 15:00:00,2017-04-06 15:00:00+00:00,32.317,0.147
2024-04-05 16:00:00,2017-04-06 16:00:00+00:00,19.785,0.09
2024-04-05 17:00:00,2017-04-06 17:00:00+00:00,3.663,0.017
2024-04-05 18:00:00,2017-04-06 18:00:00+00:00,0.0,0.0
2024-04-05 19:00:00,2017-04-06 19:00:00+00:00,0.0,0.0
2024-04-05 20:00:00,2017-04-06 20:00:00+00:00,0.0,0.0
2024-04-05 21:00:00,2017-04-06 21:00:00+00:00,0.0,0.0
2024-04-05 22:00:00,2017-04-06 22:00:00+00:00,0.0,0.0
2024-04-05 23:00:00,2017-04-06 23:00:00+00:00,0.0,0.0
2024-04-06 00:00:00,2017-04-07 00:00:00+00:00,0.0,0.0
2024-04-06 01:00:00,2017-04-07 01:00:00+00:00,0.0,0.0
2024-04-06 02:00:00,2017-04-07 02:00:00+00:00,0.0,0.0
2024-04-06 03:00:00,2017-04-07 03:00:00+00:00,0.0,0.0
2024-04-06 04:00:00,2017-04-07 04:00:00+00:00,0.0,0.0
2024-04-06 05:00:00,2017-04-07 05:00:00+00:00,22.254,0.101
2024-04-06 06:00:00,2017-04-07 06:00:00+00:00,126.314,0.575
2024-04-06 07:00:00,2017-04-07 07:00:00+00:00,134.344,0.612
2024-04-06 08:00:00,2017-04-07 08:00:00+00:00,106.032,0.483
2024-04-06 09:00:00,2017-04-07 09:00:00+00:00,119.61,0.545
2024-04-06 10:00:00,2017-04-07 10:00:00+00:00,148.044,0.674
2024-04-06 11:00:00,2017-04-07 11:00:00+00:00,118.836,0.541
2024-04-06 12:00:00,2017-04-07 12:00:00+00:00,80.698,0.367
2024-04-06 13:00:00,2017-04-07 13:00:00+00:00,39.89,0.182
2024-04-06 14:00:00,2017-04-07 14:00:00+00:00,18.445,0.084
2024-04-06 15:00:00,2017-04-07 15:00:00+00:00,22.529,0.103
2024-04-06 16:00:00,2017-04-07 16:00:00+00:00,14.232,0.065
2024-04-06 17:00:00,2017-04-07 17:00:00+00:00,5.439,0.025
2024-04-06 18:00:00,2017-04-07 18:00:00+00:00,0.0,0.0
2024-04-06 19:00:00,2017-04-07 19:00:00+00:00,0.0,0.0
2024-04-06 20:00:00,2017-04-07 20:00:00+00:00,0.0,0.0
2024-04-06 21:00:00,2017-04-07 21:00:00+00:00,0.0,0.0
2024-04-06 22:00:00,2017-04-07 22:00:00+00:00,0.0,0.0
2024-04-06 23:00:00,2017-04-07 23:00:00+00:00,0.0,0.0
2024-04-07 00:00:00,2017-04-08 00:00:00+00:00,0.0,0.0
2024-04-07 01:00:00,2017-04-08 01:00:00+00:00,0.0,0.0
2024-04-07 02:00:00,2017-04-08 02:00:00+00:00,0.0,0.0
2024-04-07 03:00:00,2017-04-08 03:00:00+00:00,0.0,0.0
2024-04-07 04:00:00,2017-04-08 04:00:00+00:00,0.0,0.0
2024-04-07 05:00:00,2017-04-08 05:00:00+00:00,0.426,0.002
2024-04-07 06:00:00,2017-04-08 06:00:00+00:00,4.386,0.02
2024-04-07 07:00:00,2017-04-08 07:00:00+00:00,16.632,0.076
2024-04-07 08:00:00,2017-04-08 08:00:00+00:00,27.154,0.124
2024-04-07 09:00:00,2017-04-08 09:00:00+00:00,34.877,0.159
